LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,Street,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MoSold,SaleCondition,LotShape,Neighborhood,SaleType,LotConfig,LandContour,SalePrice
70.04,11050,9,2000,2000,1,204.0,904,536,1440,1,1476,677,2153,1,2,1,3,8,2,2000.0,3,736,253,142,0,0,0,0.0,5,1,1,6,1,1,1,313000
70.04,10395,6,1978,1978,1,233.0,605,427,1032,1,1032,0,1032,0,2,0,3,6,1,1978.0,2,564,0,0,0,0,0,0.0,7,1,2,17,1,4,1,148000
70.04,11885,8,2001,2001,1,108.0,990,309,1299,1,1299,573,1872,1,2,1,3,7,1,2001.0,2,531,160,122,0,0,0,0.0,11,1,1,6,1,1,1,261500
70.0,8402,5,2007,2007,1,0.0,206,914,1120,1,1120,0,1120,0,1,0,3,6,0,0.0,0,0,0,30,0,0,0,0.0,12,6,1,12,4,1,1,147000
21.0,1491,4,1972,1972,1,0.0,150,0,630,1,630,0,630,1,1,0,1,3,0,0.0,0,0,96,24,0,0,0,0.0,5,1,1,11,1,1,1,75500
80.0,8800,6,1963,1963,1,156.0,763,173,936,1,1054,0,1054,1,1,0,3,6,0,1963.0,2,480,120,0,0,0,0,0.0,5,2,1,13,1,1,1,137500
70.04,7861,6,2002,2003,1,0.0,457,326,783,1,807,702,1509,1,2,1,3,7,1,2002.0,2,393,100,75,0,0,0,0.0,6,1,2,9,1,1,1,183200
59.0,7227,6,1954,1954,1,0.0,0,832,832,1,832,0,832,0,1,0,2,4,0,1962.0,2,528,0,0,0,0,0,0.0,6,1,1,13,1,2,3,105500
90.0,11694,9,2007,2007,1,452.0,48,1774,1822,1,1828,0,1828,0,2,0,3,9,1,2007.0,3,774,0,108,0,260,0,0.0,7,6,1,16,4,1,1,314813
85.0,12244,8,2003,2003,1,226.0,871,611,1482,1,1482,780,2262,1,2,1,4,10,2,2003.0,3,749,168,0,0,0,0,0.0,8,1,1,24,1,1,1,305000
45.0,8248,3,1914,1950,1,0.0,41,823,864,0,864,0,864,1,1,0,2,5,0,0.0,0,0,0,0,0,0,0,0.0,9,1,1,8,1,1,1,67000
90.0,10800,6,1974,1997,1,0.0,956,384,1522,1,1548,1066,2614,0,2,1,4,9,1,1974.0,2,624,38,243,0,0,0,0.0,6,1,1,17,1,1,1,240000
71.0,7064,5,1977,1977,1,153.0,560,420,980,1,980,0,980,0,1,0,3,6,0,1986.0,2,484,192,0,0,0,0,0.0,7,1,1,20,1,1,1,135000
70.04,2117,6,2000,2000,1,513.0,420,336,756,1,756,756,1512,0,2,1,2,4,1,2000.0,2,440,0,32,0,0,0,0.0,6,1,1,22,1,1,1,168500
80.0,10400,6,1972,1972,1,288.0,247,485,732,1,1012,778,1790,1,1,2,4,8,1,1972.0,2,484,148,0,0,147,0,0.0,11,1,1,17,1,1,1,165150
87.0,10000,6,1962,1962,1,261.0,0,1116,1116,1,1116,0,1116,0,1,1,3,5,0,1962.0,2,440,0,0,0,385,0,0.0,2,1,2,13,1,2,1,160000
70.04,12342,5,1960,1978,1,0.0,0,978,978,1,1422,0,1422,0,1,0,3,6,1,1960.0,1,286,0,0,0,0,0,0.0,8,1,2,13,1,1,1,139900
80.0,9600,6,1955,1972,1,164.0,674,350,1156,1,1520,0,1520,1,1,0,3,7,2,1955.0,1,364,0,0,0,0,0,0.0,3,1,1,13,1,1,1,153000
70.0,11606,5,1969,1969,1,192.0,650,390,1040,1,1040,1040,2080,0,1,2,5,9,2,1969.0,2,504,335,0,0,0,0,0.0,9,5,2,13,1,1,3,135000
82.0,9020,6,1964,1964,1,259.0,624,288,1248,1,1350,0,1350,1,1,1,3,6,0,1964.0,2,520,176,0,0,0,0,0.0,6,1,1,13,1,2,1,168500
50.0,9000,5,1880,1991,1,0.0,0,636,636,1,1089,661,1750,0,1,0,3,8,0,1937.0,1,240,0,0,0,0,0,0.0,6,2,1,18,1,2,1,124000
34.0,4590,8,2006,2006,1,108.0,24,1530,1554,1,1554,0,1554,0,2,0,2,6,1,2006.0,2,627,156,73,0,0,0,0.0,8,1,1,16,1,1,1,209500
85.0,11900,7,1977,1977,1,209.0,822,564,1386,1,1411,0,1411,0,2,0,3,6,1,1977.0,2,544,192,0,0,0,0,0.0,4,5,1,17,1,1,1,82500
80.0,9250,5,1954,2005,1,0.0,480,108,1056,1,1056,0,1056,0,1,0,3,6,0,1954.0,1,260,390,0,0,0,0,0.0,7,1,1,13,1,2,1,139400
64.0,6979,6,1980,1980,1,0.0,1056,0,1056,1,1056,0,1056,2,0,0,0,4,0,1980.0,2,576,264,56,0,0,0,0.0,6,1,1,18,1,1,1,144000
60.0,10896,6,1914,1995,1,0.0,256,1184,1440,1,1440,1440,3395,0,2,0,8,14,0,0.0,0,0,0,110,0,0,0,0.0,3,2,1,19,1,1,2,200000
51.0,6120,2,1936,1950,1,0.0,0,264,264,0,800,0,800,0,1,0,1,4,1,0.0,0,0,0,0,0,0,0,0.0,1,1,1,4,7,1,1,60000
50.0,6000,5,1954,1954,1,0.0,0,811,811,1,811,576,1387,0,2,0,3,7,0,1954.0,1,256,0,0,0,0,0,0.0,11,1,1,18,1,1,1,93000
67.0,8777,5,1910,1950,1,0.0,0,796,796,1,796,0,796,0,1,0,2,4,0,0.0,0,0,328,0,0,0,0,0.0,5,1,1,8,1,1,1,85000
53.0,3982,8,2006,2006,1,0.0,1154,366,1520,1,1567,0,1567,1,2,0,1,7,1,2006.0,3,648,312,0,0,0,0,0.0,10,6,1,1,4,1,1,264561
62.0,12677,8,2003,2004,1,472.0,1218,300,1518,1,1518,0,1518,0,1,1,1,6,1,2003.0,2,588,185,140,0,0,0,0.0,4,1,2,16,1,1,1,274000
70.04,7050,7,2001,2001,1,0.0,738,319,1057,1,1057,872,1929,1,2,1,3,7,1,2001.0,2,650,0,235,0,0,0,0.0,5,1,1,22,1,1,1,226000
75.0,13860,8,1972,1995,1,0.0,1410,542,1952,1,2000,704,2704,1,2,1,4,9,3,1972.0,2,538,269,111,0,0,0,0.0,7,1,1,13,1,1,1,345000
80.0,10793,5,1969,1969,1,263.0,493,0,780,1,780,840,1620,0,2,1,4,7,0,1969.0,2,462,208,0,0,0,0,0.0,4,1,1,17,1,1,1,152000
85.0,9187,9,2009,2009,1,162.0,1121,645,1766,1,1766,0,1766,1,2,1,2,7,1,2009.0,3,478,195,130,0,0,0,0.0,10,6,1,22,4,1,1,370878
70.04,10530,6,1971,1971,1,0.0,282,664,981,1,981,0,981,1,1,1,3,5,0,1979.0,2,576,0,312,0,0,0,0.0,3,1,2,13,1,2,1,143250
60.0,7200,5,1950,1950,1,0.0,0,0,0,1,1048,0,1048,0,1,0,3,7,0,1950.0,2,420,0,27,0,0,0,0.0,7,1,1,13,1,1,1,98300
85.0,10452,6,1953,1953,1,216.0,500,594,1094,1,1094,0,1094,0,1,0,3,5,2,1953.0,2,495,0,0,0,287,0,0.0,6,1,2,8,1,1,1,155000
70.0,7700,6,1966,1966,1,351.0,0,756,756,1,1051,788,1839,0,1,1,4,7,1,1966.0,2,442,0,124,0,0,0,0.0,6,1,1,13,1,1,1,155000
21.0,1936,4,1970,1970,1,0.0,131,0,630,1,630,0,630,1,1,0,1,3,0,0.0,0,0,0,0,0,0,0,0.0,12,1,1,11,1,1,1,84500
65.0,8125,7,2007,2007,1,0.0,0,813,813,1,822,843,1665,0,2,1,3,7,0,2007.0,2,562,0,0,0,0,0,0.0,5,1,1,22,1,1,1,205950
60.0,9084,4,1940,1950,1,0.0,0,755,755,1,755,755,1510,1,1,0,4,7,1,1940.0,1,296,120,0,0,0,0,0.0,10,1,1,8,1,1,1,108000
70.0,8750,7,1996,1996,1,0.0,0,880,880,1,909,807,1716,0,2,1,2,7,1,1996.0,2,512,0,120,0,0,0,0.0,7,1,1,6,1,1,1,191000
60.0,10320,6,1906,1995,1,0.0,0,756,756,1,756,713,1469,0,1,0,3,7,0,1906.0,1,216,57,0,0,0,0,0.0,6,1,1,10,1,1,1,135000
91.0,10437,8,1995,1995,1,660.0,1696,413,2109,1,2113,0,2113,1,2,1,2,7,1,1995.0,3,839,236,46,0,0,0,0.0,8,1,2,14,1,1,1,350000
21.0,1680,6,1971,1971,1,381.0,0,525,525,1,525,567,1092,0,1,1,3,6,0,1971.0,1,264,0,0,0,0,0,0.0,3,5,1,3,1,1,1,88000
72.0,10007,5,1959,2006,1,54.0,806,247,1053,1,1053,0,1053,1,1,1,3,5,0,1959.0,1,312,0,0,0,0,0,0.0,8,1,2,13,1,1,1,145500
60.0,7200,7,1931,2000,1,0.0,0,776,776,1,851,651,1502,0,1,1,3,6,1,1931.0,1,270,0,0,0,0,0,0.0,2,1,1,7,1,1,3,149000
78.0,17503,6,1948,1950,1,0.0,0,912,912,1,912,546,1458,0,1,0,3,6,1,1948.0,1,330,192,0,0,0,0,0.0,1,2,1,13,1,1,1,97500
75.0,9937,5,1964,1999,1,0.0,637,849,1486,1,1486,0,1486,1,1,0,3,7,0,1968.0,2,480,0,0,0,0,0,0.0,3,1,1,8,1,2,1,167000
70.04,12384,7,1976,1976,1,233.0,0,793,793,1,1142,793,1935,0,2,1,3,7,1,1976.0,2,550,0,113,0,0,0,0.0,11,1,1,17,1,6,1,197900
52.0,46589,8,1994,2005,1,528.0,1361,88,1629,1,1686,762,2448,1,2,1,4,8,1,1994.0,3,711,517,76,0,0,0,0.0,7,1,3,14,1,6,1,402000
120.0,13560,6,1968,1968,1,216.0,0,1392,1392,1,1392,0,1392,1,1,0,2,5,2,1968.0,2,576,0,0,0,0,0,0.0,7,1,1,13,1,2,1,110000
90.0,10012,4,1972,1972,1,0.0,920,38,1138,1,1181,0,1181,1,2,0,3,6,0,1974.0,2,588,0,0,0,0,0,0.0,4,1,1,8,1,1,1,137500
49.0,20896,8,2005,2006,1,0.0,1721,356,2077,1,2097,0,2097,1,1,1,1,8,1,2005.0,3,1134,192,267,0,0,0,0.0,1,6,3,22,4,6,1,423000
106.0,11194,8,2000,2000,1,40.0,0,1406,1406,1,1454,482,1936,0,2,1,3,7,1,2000.0,2,504,188,124,0,0,0,0.0,11,1,2,9,1,2,1,230500
70.04,18450,6,1965,1979,1,113.0,187,111,1021,1,1465,915,2380,0,2,1,3,7,1,1965.0,2,596,0,265,0,0,0,0.0,8,2,2,13,1,1,1,129000
65.0,8125,6,1994,1998,1,258.0,1138,270,1408,1,1679,0,1679,1,2,0,3,7,1,1994.0,2,575,224,42,0,0,0,0.0,10,1,1,21,1,1,1,193500
70.04,14175,5,1956,1987,1,0.0,988,200,1188,1,1437,0,1437,1,1,1,3,6,1,1999.0,2,576,304,0,0,0,0,0.0,11,1,1,20,1,2,2,168000
80.0,11600,4,1922,1950,1,0.0,0,700,700,1,1180,0,1180,0,1,0,2,5,1,1922.0,1,252,0,0,0,0,0,0.0,7,1,1,7,1,1,1,137500
64.0,8633,6,2005,2005,1,0.0,193,545,738,1,738,738,1476,1,2,1,3,7,0,2005.0,2,540,100,35,0,0,0,0.0,2,1,1,6,1,4,1,173500
54.0,6629,6,1925,1950,1,0.0,551,121,672,0,697,672,1369,1,2,0,3,6,0,1930.0,1,300,147,0,0,0,0,0.0,7,1,1,8,1,1,1,103600
70.04,11250,6,1977,1977,1,0.0,767,441,1208,1,1208,0,1208,1,1,1,3,6,1,1977.0,2,546,198,42,0,0,0,0.0,6,1,2,25,1,1,1,165000
110.0,14442,6,1957,2004,1,106.0,1186,291,1477,1,1839,0,1839,1,2,0,3,7,2,1957.0,2,416,0,87,0,200,0,0.0,6,1,1,7,1,1,1,257500
80.0,9200,6,1965,1965,1,0.0,892,244,1136,1,1136,0,1136,1,1,0,3,5,1,1965.0,1,384,426,0,0,0,0,0.0,7,1,1,13,1,1,1,140000
24.0,2289,6,1978,1978,1,0.0,311,544,855,1,855,586,1441,0,2,1,3,7,1,1978.0,2,440,28,0,0,0,0,0.0,4,1,1,15,1,1,1,148500
60.0,9600,4,1900,1950,1,0.0,0,1095,1095,0,1095,679,1774,1,2,0,4,8,0,1920.0,3,779,0,0,0,0,0,0.0,5,1,1,18,1,1,1,87000
52.0,9022,5,1924,2006,1,0.0,0,768,768,1,792,0,792,0,1,0,2,5,0,1924.0,1,240,316,0,0,0,0,0.0,5,1,1,18,1,1,1,109500
80.0,11844,8,2008,2008,1,464.0,0,2046,2046,1,2046,0,2046,0,2,1,3,7,1,2008.0,3,834,322,82,0,0,0,0.0,7,6,2,23,4,1,1,372500
70.04,9945,5,1961,1961,1,57.0,827,161,988,1,988,0,988,1,1,0,3,5,0,1963.0,2,572,0,0,0,0,0,0.0,10,1,2,20,1,1,1,128500
50.0,8012,6,1980,1980,1,0.0,543,261,923,1,923,0,923,0,2,0,2,5,1,1980.0,1,264,80,0,0,0,0,0.0,5,1,1,21,1,1,1,143000
55.0,4500,5,1932,2000,1,0.0,182,611,793,1,848,672,1520,0,1,0,3,6,0,1968.0,1,281,0,0,0,0,0,0.0,7,2,3,19,1,1,2,159434
70.04,2887,6,1996,1997,1,0.0,1003,288,1291,1,1291,0,1291,1,1,0,2,6,1,1996.0,2,431,307,0,0,0,0,0.0,11,1,1,5,1,1,3,173000
90.0,11248,9,2002,2002,1,215.0,1059,567,1626,1,1668,0,1668,1,2,0,3,7,1,2002.0,3,702,257,45,0,0,0,0.0,7,1,2,6,1,2,1,285000
58.0,16770,7,1998,1998,1,30.0,0,1195,1195,1,1195,644,1839,0,2,1,4,7,0,1998.0,2,486,0,81,0,0,0,0.0,6,1,3,14,1,6,1,221000
70.04,5062,7,1984,1984,1,0.0,828,180,1190,1,1190,900,2090,1,2,0,3,6,1,1984.0,2,577,219,0,0,0,0,0.0,9,1,2,23,1,6,1,207500
84.0,10207,7,2007,2007,1,0.0,0,874,874,1,874,887,1761,0,3,0,3,7,0,2007.0,2,578,144,105,0,0,0,0.0,8,6,1,22,4,1,1,227875
70.04,5105,7,2004,2004,1,0.0,239,312,551,1,551,551,1102,0,2,1,2,4,0,2004.0,2,480,0,60,0,0,0,0.0,3,1,3,22,1,4,1,148800
60.0,8089,8,2007,2007,1,0.0,945,474,1419,1,1419,0,1419,1,2,0,2,7,1,2007.0,2,567,140,0,0,0,0,0.0,10,6,1,23,4,1,3,392000
61.0,7577,6,2005,2006,1,256.0,20,1342,1362,1,1362,0,1362,0,2,0,2,6,1,2005.0,2,460,192,28,0,0,0,0.0,6,1,2,16,1,2,1,194700
70.04,4426,6,2004,2004,1,147.0,697,151,848,1,848,0,848,1,1,0,1,3,1,2004.0,2,420,149,0,0,0,0,0.0,5,1,1,6,1,1,1,141000
104.0,21535,10,1994,1995,1,1170.0,1455,989,2444,1,2444,1872,4316,0,3,1,4,10,2,1994.0,3,832,382,50,0,0,0,0.0,1,1,2,14,1,2,1,755000
42.0,26178,7,1989,1990,1,293.0,965,245,1210,1,1238,1281,2519,1,2,1,4,9,2,1989.0,2,628,320,27,0,0,0,0.0,4,1,2,24,1,1,1,335000
60.0,5400,5,1921,1968,1,0.0,0,1073,1073,1,1073,0,1073,0,1,0,2,4,0,1968.0,1,326,0,0,0,0,0,0.0,12,2,1,18,1,2,1,108480
51.0,6120,5,1936,1950,1,0.0,0,927,927,1,1067,472,1539,0,1,1,3,5,0,1995.0,2,576,112,0,0,0,0,0.0,4,1,1,4,1,2,1,141500
54.0,13811,6,1987,1987,1,72.0,980,92,1112,1,1137,0,1137,1,2,0,2,5,1,1987.0,2,551,125,0,0,0,0,0.0,7,1,2,24,1,1,1,176000
50.0,6000,5,1921,1950,1,0.0,616,0,616,1,616,0,616,0,1,0,2,4,0,1921.0,1,205,0,0,0,0,0,0.0,6,1,1,4,1,1,1,89000
57.0,6420,5,1952,1952,1,0.0,210,219,980,1,1148,0,1148,0,1,0,2,6,0,1952.0,1,308,0,0,0,0,0,0.0,9,1,2,8,1,1,1,123500
65.0,8450,5,1965,2009,1,0.0,553,224,894,1,894,0,894,1,1,0,3,5,1,1973.0,1,336,416,144,0,0,0,0.0,4,1,1,20,1,1,1,138500
59.0,4282,7,2004,2004,1,0.0,16,1375,1391,1,1391,0,1391,0,2,0,2,5,0,2004.0,2,530,156,158,0,0,0,0.0,7,1,3,22,1,1,1,196000
85.0,14331,8,2002,2002,1,630.0,1274,526,1800,1,1800,0,1800,1,2,0,3,7,1,2002.0,3,765,270,78,0,0,0,0.0,5,1,1,24,1,1,1,312500
80.0,9600,7,1969,1969,1,168.0,0,1164,1164,1,1164,0,1164,0,1,1,3,6,0,1969.0,2,528,0,0,0,0,0,0.0,7,1,1,17,5,1,1,140000
82.0,12438,8,2006,2006,1,466.0,0,1234,1234,1,1264,1312,2576,0,2,1,4,10,1,2006.0,3,666,324,100,0,0,0,0.0,7,6,2,23,4,1,1,361919
76.0,7630,5,1900,1996,1,0.0,0,360,360,1,1032,780,1812,0,2,0,4,8,1,1999.0,2,672,344,0,0,0,0,0.0,5,1,1,18,1,1,1,140000
70.0,8400,7,2004,2005,1,109.0,712,761,1473,1,1484,0,1484,1,2,0,3,7,0,2004.0,2,606,0,35,144,0,0,0.0,5,1,1,6,1,1,1,213000
70.0,5600,4,1930,1950,1,0.0,0,0,0,0,372,720,1092,0,2,0,3,7,0,0.0,0,0,0,0,0,0,0,0.0,7,1,1,10,1,1,1,55000
70.04,115149,7,1971,2002,1,351.0,1219,424,1643,1,1824,0,1824,1,2,0,2,5,2,1971.0,2,739,380,48,0,0,0,0.0,6,1,3,5,1,6,4,302000
48.0,6240,8,2006,2006,1,176.0,863,461,1324,1,1324,0,1324,1,2,0,2,6,1,2006.0,2,550,192,38,0,0,0,0.0,12,1,1,16,1,1,1,254000
65.0,9018,7,2007,2007,1,0.0,0,728,728,1,728,728,1456,0,2,1,3,8,1,2007.0,2,400,100,24,0,0,0,0.0,7,6,2,9,4,1,1,179540
70.04,7162,5,1966,1966,1,41.0,0,876,876,1,904,0,904,0,1,0,3,6,0,1966.0,1,408,0,0,0,0,0,0.0,12,2,2,20,1,1,1,109900
56.0,4130,3,1935,2003,1,0.0,0,270,270,1,729,0,729,0,1,0,2,5,0,0.0,0,0,0,0,0,0,0,0.0,7,1,2,4,1,1,1,52000
66.0,8712,4,1900,1950,1,0.0,0,859,859,1,859,319,1178,0,1,0,2,7,0,1964.0,1,384,68,0,0,0,0,0.0,1,2,1,10,1,1,3,102776
40.0,4671,8,1988,1989,1,0.0,767,461,1228,1,1228,0,1228,1,2,0,2,5,1,1988.0,2,472,168,120,0,0,0,0.0,10,1,2,23,1,1,3,189000
60.0,9873,4,1970,1970,1,160.0,789,171,960,0,960,0,960,1,1,0,3,6,0,1970.0,2,576,0,288,0,0,0,0.0,5,1,1,4,1,1,1,129000
70.04,13517,6,1976,2005,1,289.0,533,192,725,1,725,754,1479,0,2,1,3,6,0,1976.0,2,475,0,44,0,0,0,0.0,3,1,2,20,1,6,1,130500
78.0,10140,6,1974,1974,1,174.0,0,1064,1064,1,1350,0,1350,0,2,0,3,7,1,1974.0,2,478,0,0,0,0,0,0.0,8,1,1,17,1,1,1,165000
60.0,10800,7,1890,1998,1,0.0,0,718,718,1,1576,978,2554,0,1,1,3,8,0,1996.0,2,704,0,48,0,0,0,0.0,7,1,1,18,1,1,2,159500
80.0,10000,5,1973,2000,1,0.0,1084,92,1176,1,1178,0,1178,0,1,1,3,5,1,1973.0,2,439,224,0,0,0,0,0.0,11,1,1,17,1,1,1,157000
96.0,10542,7,1993,1994,1,651.0,1173,138,1311,1,1325,1093,2418,1,2,1,3,9,1,1993.0,3,983,250,154,0,0,0,0.0,8,1,1,14,1,1,1,341000
69.0,9920,5,1969,1969,1,0.0,523,448,971,1,971,0,971,0,1,1,3,5,1,1969.0,1,300,0,0,0,0,0,0.0,5,1,2,6,1,1,1,128500
70.04,6563,8,1985,1985,1,0.0,1148,594,1742,1,1742,0,1742,1,2,0,2,5,1,1985.0,2,564,114,28,0,0,0,0.0,12,1,2,23,1,6,4,275000
70.04,4426,6,2004,2004,1,169.0,662,186,848,1,848,0,848,1,1,0,1,3,0,2004.0,2,420,160,0,0,0,0,0.0,5,1,1,6,1,1,1,143000
70.0,8120,4,1970,1970,1,0.0,191,673,864,1,864,0,864,0,1,0,3,5,0,1994.0,2,463,0,0,0,0,0,0.0,7,1,1,13,1,1,1,124500
60.0,8172,4,1954,1972,1,0.0,0,941,941,1,997,473,1470,0,2,0,4,7,0,1958.0,1,548,0,0,0,156,0,0.0,5,1,1,8,1,1,1,135000
86.0,13286,9,2007,2008,1,340.0,1234,464,1698,1,1698,0,1698,1,2,0,3,8,1,2007.0,3,768,327,64,0,0,0,0.0,2,1,2,8,1,1,1,320000
60.0,6960,4,1970,1970,1,0.0,375,250,864,1,864,0,864,0,1,0,3,5,0,1989.0,2,660,96,0,0,0,0,0.0,11,1,1,13,1,1,1,120500
70.04,21695,6,1988,2007,1,260.0,808,72,880,1,1680,0,1680,1,2,0,3,5,1,1988.0,2,540,292,44,182,0,0,0.0,12,1,2,7,1,2,1,222000
64.0,7314,7,2007,2007,1,82.0,724,508,1232,1,1232,0,1232,1,2,0,2,6,0,2007.0,2,632,132,0,0,0,0,0.0,2,1,1,6,1,1,1,194500
85.0,11475,5,1958,1958,1,95.0,0,1584,1584,1,1776,0,1776,1,2,0,4,9,0,1968.0,3,888,0,25,0,0,0,0.0,7,2,1,13,5,2,1,110000
52.0,6240,4,1925,1950,1,0.0,152,628,780,1,848,0,1208,0,1,0,2,5,0,1962.0,2,539,0,23,0,0,0,0.0,1,1,1,10,1,1,1,103000
39.0,5389,8,1995,1996,1,0.0,1180,415,1595,1,1616,0,1616,1,2,0,2,5,1,1995.0,2,608,237,152,0,0,0,0.0,3,1,2,23,1,1,1,236500
73.0,9590,7,2003,2003,1,442.0,786,82,868,1,1146,0,1146,1,2,0,3,6,1,2003.0,2,438,160,22,0,0,0,0.0,5,1,2,24,1,2,1,187500
75.0,11404,7,1998,1999,1,202.0,252,901,1153,1,1153,878,2031,0,2,1,3,8,1,1998.0,2,541,192,84,0,0,0,0.0,7,1,2,6,1,1,1,222500
80.0,10000,5,1961,1983,1,0.0,594,270,864,1,1144,0,1144,1,1,0,3,6,1,1961.0,1,264,165,0,0,0,0,0.0,3,1,1,20,1,2,1,131400
70.04,8978,5,1968,1968,1,0.0,0,948,948,1,948,0,948,0,1,0,3,6,0,1968.0,1,300,147,0,0,0,0,0.0,5,5,2,20,1,2,1,108000
60.0,10800,7,1914,1970,1,0.0,390,490,880,0,880,888,1768,0,1,1,2,6,2,1914.0,2,320,0,341,0,0,0,0.0,10,1,1,18,1,1,1,163000
60.0,8544,3,1950,1950,1,0.0,0,0,0,0,1040,0,1040,0,2,0,2,6,0,1949.0,2,400,0,0,0,0,0,0.0,7,1,1,13,1,1,1,93500
72.0,10463,8,2005,2005,1,0.0,0,893,893,1,901,900,1801,0,2,1,3,8,1,2005.0,3,800,0,116,0,0,0,0.0,6,1,2,9,1,6,3,239900
60.0,10800,5,1987,1988,1,0.0,1200,0,1200,1,1200,0,1200,3,3,0,3,5,0,0.0,0,0,120,0,0,0,0,0.0,3,4,1,8,1,1,1,179000
65.0,9313,7,2004,2004,1,0.0,0,864,864,1,864,864,1728,0,2,1,3,7,0,2004.0,2,572,187,56,0,0,0,0.0,4,1,2,6,1,1,1,190000
60.0,9600,5,1910,2002,1,0.0,0,264,264,1,768,664,1432,0,2,0,2,7,0,1910.0,2,360,270,0,0,0,0,0.0,5,2,1,18,1,1,1,132000
65.0,6768,6,1961,1996,1,0.0,832,80,912,1,912,0,912,1,1,0,3,5,0,1962.0,1,288,168,0,0,0,0,0.0,5,1,2,20,1,1,1,142000
65.0,8450,7,2000,2001,1,108.0,0,1349,1349,1,1349,0,1349,0,2,0,3,6,0,2000.0,2,539,120,55,0,0,0,0.0,12,1,1,21,1,1,1,179000
70.0,12886,5,1963,1999,1,0.0,444,76,520,1,1464,0,1464,0,2,0,3,6,1,1997.0,2,480,302,0,0,100,0,0.0,10,1,2,20,1,1,1,175000
41.0,5395,8,1993,1993,1,0.0,733,604,1337,1,1337,0,1337,1,2,0,2,5,1,1993.0,2,462,96,0,168,0,0,0.0,10,1,2,23,1,1,3,180000
70.04,8963,8,1976,1996,1,289.0,575,487,1142,1,1175,1540,2715,0,3,1,4,11,2,1994.0,2,831,0,204,0,0,0,0.0,7,1,2,17,1,1,1,299800
70.04,8795,7,2000,2000,1,0.0,300,652,952,1,980,1276,2256,0,2,1,4,8,1,2000.0,2,554,224,54,0,0,0,0.0,4,1,2,9,1,1,1,236000
65.0,11700,7,1880,2003,1,0.0,0,1240,1240,0,1320,1320,2640,0,1,1,4,8,1,1950.0,4,864,181,0,0,0,0,0.0,5,1,2,18,1,2,1,265979
59.0,10593,7,1996,1996,1,338.0,919,801,1720,1,1720,0,1720,1,2,0,3,7,1,1996.0,2,527,240,56,0,0,0,0.0,3,1,2,14,1,1,1,260400
50.0,8405,4,1945,1950,1,0.0,0,0,0,0,1088,441,1529,0,2,0,4,9,0,1945.0,1,240,92,0,0,0,0,0.0,4,1,1,8,1,1,1,98000
55.0,8800,4,1910,2004,1,0.0,0,576,576,1,792,348,1140,0,1,0,3,7,0,0.0,0,0,0,160,0,0,0,0.0,6,1,1,18,1,2,1,96500
70.04,7750,7,2003,2003,1,0.0,0,660,660,1,660,660,1320,0,2,1,3,6,0,2003.0,2,400,0,48,0,0,0,0.0,8,1,1,9,1,1,1,162000
79.0,9236,6,1997,1997,1,0.0,1200,279,1479,1,1494,0,1494,1,2,0,3,6,0,1997.0,2,576,168,27,0,0,0,0.0,7,1,2,6,1,1,1,217000
80.0,10240,8,2005,2005,1,178.0,0,1030,1030,1,1038,1060,2098,0,2,1,3,8,1,2005.0,3,878,192,52,0,0,0,0.0,3,1,1,16,1,1,1,275500
61.0,7930,6,1969,2005,1,0.0,439,115,1026,1,1026,0,1026,1,1,0,3,5,0,1969.0,2,440,171,48,0,0,0,0.0,7,1,1,13,1,1,1,156000
34.0,3230,6,1999,1999,1,894.0,381,348,729,1,742,729,1471,0,2,1,3,6,0,1999.0,2,440,0,24,0,0,0,0.0,3,1,1,22,1,1,1,172500
68.0,10769,8,2007,2007,1,0.0,20,846,866,1,866,902,1768,0,2,1,3,7,0,2007.0,2,578,144,105,0,0,0,0.0,4,1,2,6,1,1,1,212000
70.04,11616,6,1978,1978,1,328.0,438,234,672,1,672,714,1386,0,2,1,3,6,1,1978.0,2,440,335,0,0,0,0,0.0,4,2,2,20,1,6,1,158900
24.0,2280,7,1999,1999,1,360.0,549,195,744,1,757,744,1501,0,2,1,3,6,0,1999.0,2,440,0,0,0,0,0,0.0,8,1,1,22,1,1,1,179400
65.0,12257,8,1995,1995,1,513.0,56,1198,1318,1,1328,1203,2531,0,2,1,4,9,1,1995.0,3,752,222,98,0,0,0,0.0,11,1,2,14,1,1,1,290000
70.0,9100,6,1959,1959,1,0.0,612,252,864,1,864,0,864,0,1,0,2,5,0,2008.0,1,300,0,0,0,0,0,0.0,10,1,1,13,1,1,1,127500
60.0,6911,5,1924,1950,1,0.0,405,740,1145,1,1301,0,1301,0,1,0,2,5,0,1965.0,2,440,0,0,0,0,0,0.0,10,1,1,4,1,4,1,100000
72.0,8640,7,2009,2009,1,0.0,24,732,756,1,764,783,1547,0,2,1,3,7,0,2009.0,2,614,169,45,0,0,0,0.0,6,1,1,22,6,1,1,215200
